url,metadata_reference
http://att-service-105301.weeblysite.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://scdfvgtrtf432.blogspot.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://home-103465.weeblysite.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://getmymail.com.au/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://groopper.ru/php/GlobalSources/?email=3mail@b.c,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://flde-lity.com-nn.cyou/security/forgotLogin.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://flde-lity.com-nm.qpon/security/forgotLogin.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://j551001.cc/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://flde-lity.com-nv.qpon/security/forgotLogin.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://flde-lity.com-nb.icu/security/forgotLogin.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://flde-lity.com-nt.cyou/security/forgotLogin.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://flde-lity.com-ns.qpon/security/forgotLogin.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://flde-lity.com-nu.cyou/security/forgotLogin.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://flde-lity.com-no.qpon/security/forgotLogin.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
